Sentence,Aspect
We are worldtravelers and there is a reason why there are inexpensive vacations to this island....good luck if you push the reserve button!!!,['OTHER']
"Once again, beat up and tired",['OTHER']
"Hallways and room are best summed up as having the appearance of 30 years of Spring Break cavorting without a cleaning, stains on all walls, carpets, and furniture, typical dark W hallways and rooms, poor towels, overpriced water ($8 per bottle), staff with attitude at the front desk, car valets were very good, flies join you for your beakfast without invite, food stains all over the restaurant menus each time the last three stays, $3.25 surcharge for using the ATM and limited to $100 (what will $100 buy you at a W hotel?),","['CLEANLINESS', 'FOOD', 'SERVICE', 'VALUE', 'ROOMS']"
"well below expectation for a Starwood Hotel, do yourself a favour, bring Lysol or stay somewhere else.",['OTHER']
"Instead of taking photos of guests in the elevators, they should video their cleaning staff to determine what they have been doing.",['CLEANLINESS']
The US disease control unit should be called into this overpriced dormitory.,['CLEANLINESS']
The Bliss Spa was excellent though.,['NOTRELATED']
London cold and snooty,['OTHER']
"I just returned from NYC, one of my favorite places.",['NOTRELATED']
I booked a stay at the London because I was curious about the changes they made from the former Rhiga Royale.,['OTHER']
I was totally unimpressed.,['OTHER']
"The bedroom was left dirty, we found discarded garbage next to our bed.",['CLEANLINESS']
We also found there was nowhere to store your luggage.,['ROOMS']
What happened to closet space?,['ROOMS']
"We had a cold, boring room.",['ROOMS']
"No art on the walls, nothing.",['ROOMS']
"To be fair, I liked the bathroom.",['ROOMS']
"However, there could be better planning on where do you hang your towel's when you are in the shower?",['ROOMS']
"Our towels were behind the toilet, not within reach of the walk in shower.",['ROOMS']
The front desk staff are inexperienced and not friendly.,['SERVICE']
"The bellman, concierge were all extremely helpful, and courteous.",['SERVICE']
"I love the location, but will think twice about staying at the London again.","['OTHER', 'LOCATION']"
"Its too bad, because I have very fond memories of the Rhiga, and I was hoping to have fond memories of the London.",['OTHER']
Poor Arts has had its day,['OTHER']
Cracks are clearly appearing in the Arts and it is in need of an overhaul.I have stayed here a few times.,['OTHER']
Last time in January with my wife and this time on business.,['OTHER']
In Jan we went for it and booked an expensive Club Room for a romantic weekend.,['OTHER']
This gives you access to the Club floor with breakfast and drinks thrown in.,['OTHER']
Or should do.,['OTHER']
One morning they effectively kicked my wife out of breakfast because they thought she was not from the club rooms.,['SERVICE']
Despite apologies and rose petals on our bed we decided not to go back.,['SERVICE']
"However, I have just been again for a business conference.",['BUSINESS']
And that is what the Arts is all about - business conferences.,['BUSINESS']
They don't need to be good on service as most people are not paying the bills and won't even appreciate the service anyway.,"['SERVICE', 'BUSINESS']"
Everyone gets drunk in the bar until 3am and the hotel makes money.,['SERVICE']
Even for business conferences it is a rip off- the amount they charge for basic business items is criminal.,['BUSINESS']
In fairness some things don't change.,['OTHER']
"The design of the hotel, the rooms are holding up amazingly well, the food is very good, the conciege very good and the location is nice.","['BUILDING', 'FOOD', 'LOCATION', 'SERVICE']"
( beware of the many pickpockets in the area)But the arts is neither trendy nor high rolling and there are many better hotels in Barcelona nowadays.,"['OTHER', 'NOTRELATED']"
Had a Fabulous,['OTHER']
Holiday at Iberostar Punta Cana This hotel had everything spot on.,['OTHER']
There was everything there that you could want.,['OTHER']
Everything was taken care of and you didn't need to think of anything for yourself it was all in hand from the staff.,['OTHER']
"Service is fantastic in the buffet restaurant, your table is cleared immediately and your glass is never empty.","['CLEANLINESS', 'FOOD', 'SERVICE']"
Some of the staff do not speak good english so it is worth learning some basic spanish.,['SERVICE']
"If you are single girls travelling alone, you will get a lot of attention from the locals both at the hotel and outside.",['NOTRELATED']
They will all want to date you!,['NOTRELATED']
Every kind of food you could wish for.,['FOOD']
Rooms are really clean and spacious.,"['CLEANLINESS', 'ROOMS']"
"Good place for couples, families.",['OTHER']
Probably only singles If you are a girl !!,['NOTRELATED']
"The majority of the people here are families and couples, so if you are a single female, be prepared to fight the men off!!",['NOTRELATED']
We met some really nice people when we were there so that helped make our holiday.,['NOTRELATED']
Perfect Location We have just returned from a 5 night stay at the Ritz Carlton Batt,"['OTHER', 'LOCATION']"
Park having visited New York 4 times before.,['OTHER']
We chose this hotel because of a special deal from British Airways and the good location.,"['LOCATION', 'VALUE']"
The hotel is based at the very end of Manhatton often referred to as Lower Manhatton or Downtown.,['LOCATION']
It is right next to all the ferries and many hotel rooms have a magnificant view of the Statue of Liberty.,['LOCATION']
"It is also next to the city and all the skyscrapers, so the other hotel rooms also have an incredible view.",['LOCATION']
"You can easily walk to the WTC site, Wall street, South Seaport and there is an underground stop very closeby which gives you access to the rest of NY.The area is very safe and it was great visiting 5th Avenue and Times square via underground, but it was also great getting away from the madness to the tranquility of the Ritz Carlton.",['LOCATION']
You get a real chance to experience the real New York as most of the restaurants and bars are full of locals - not tourists.,['NOTRELATED']
"Went to Bobby Vans, River Cafe, Bateaux Cruise, 2-West and One by Land Two by Sea.",['NOTRELATED']
"All fantastic, probably ranked in the order I listed them.",['NOTRELATED']
Not cheap in this area except for clothes.,['NOTRELATED']
Service in hotel very good and cocktail bar on 14th floor has outdoor spectacular views of Statue Liberty.,['SERVICE']
We thought we were mixing with Sex in the City types and we couldnt resist joining in by ordering cosmopolitans as in the film.,['NOTRELATED']
Don't stay here,['OTHER']
Stayed at the Langham Place a 5 start hotel very expencive but very poor service.,"['SERVICE', 'VALUE']"
"One has one type of beds and they are rock hard, do not complain as you will only be insulted.","['ROOMS', 'SERVICE']"
more Like a faulty towers hotel then a 5 star.,['OTHER']
Royal Grove Rocks (or at least jams on,['OTHER']
"Tues nights) I visited the Royal Grove on 05/20-05/23; aside from the weather, which was generally overcast with some light drizzle, I had a great time during my stay in no small part due to the Royal Grove.",['OTHER']
"I arrived at the hotel and checked-in at around 3pm; my cousin, with whom I was sharing the room, arrived at around midnight (after his flight was delayed) and had no problems checking into the room after I informed Christy that he'd be arriving later.",['CHECKIN']
The really cool part about the stay (aside from the great price and the proximity to the beach) is the jam session that took place on Tuesday night.,['NOTRELATED']
"The owners (the Fongs) invited some of their friends over to jam to some Hawaiian tunes on some ukuleles, an acoustic guitar, an electric guitar, an electric bass guitar, and a set of drums.",['NOTRELATED']
The music was pretty sweet as was the impromptu hula session given by the (daughter-in-law?).,['NOTRELATED']
"After the jam session, I had the chance to meet the Fongs, who as it turns out, have owned the Royal Grove for about 40 years now.",['NOTRELATED']
"Although they still own the hotel, the Fongs leave the day-to-day management up to one of their sons, Tim, whom I also had the chance to meet.",['NOTRELATED']
